quantity,UnitePrice,discount,date,retail price,product_name,area,city
10,45,30,2022-12-03T14:09:25Z,45,product z,El-Agamy,North
5,89.75,30,2022-05-23T03:11:13Z,89.75,product x ,El-Amreya,North
3,45,29,2022-10-16T09:09:46Z,45,product z,El-Amreya,North
6,16,19,2022-10-29T10:25:36Z,16,product y,El-Amreya,North
3,99,32,2022-11-12T11:42:41Z,99,product x ,El-Amreya,North
5,16,18,2022-10-01T08:58:15Z,16,product y,Nasr City,Cairo
2,99,33,2022-10-08T14:41:02Z,99,product x ,Nasr City,Cairo
3,99,36,2022-11-07T12:12:43Z,99,product x ,Nasr City,Cairo
2,89.75,31,2022-03-26T14:48:52Z,89.75,product x ,Moharam Bek,North
8,16,20,2022-06-01T09:18:34Z,16,product y,Bahary,North
7,45,29,2022-07-18T03:25:49Z,55,product z,El-Agamy,North
5,99,35,2022-08-31T12:40:36Z,99,product x ,El-Agamy,North
1,99,33,2022-10-13T13:35:39Z,99,product x ,El-Agamy,North
1,45,29,2022-10-20T13:37:01Z,0,product z,El-Agamy,North
2,45,29,2022-10-20T15:06:52Z,45,product z,El-Agamy,North
6,99,33,2023-01-16T10:12:46Z,0,product x ,El-Agamy,North
3,16,15,2022-09-04T13:51:32Z,16,product y,El-Agamy,North
3,45,31,2022-10-11T13:31:01Z,45,product z,El-Agamy,North
3,16,19,2022-10-11T13:31:01Z,16,product y,El-Agamy,North
2,45,29,2023-01-11T23:09:01Z,45,product z,El-Agamy,North
2,99,32,2023-01-13T23:03:15Z,99,product x ,El-Agamy,North
3,89.75,32,2022-04-05T08:50:58Z,99,product x ,,Cairo
12,99,36,2022-09-26T17:59:33Z,99,product x ,El-Marg,Cairo
10,99,36,2022-12-13T13:10:27Z,99,product x ,El-Marg,Cairo
10,99,36,2022-12-29T08:09:07Z,99,product x ,El-Marg,Cairo
2,89.75,31,2022-03-06T14:24:53Z,99,product x ,Heliopolis,Cairo
3,16,18,2022-09-11T12:11:25Z,16,product y,Moharam Bek,North
50,16,10,2022-12-19T11:30:59Z,16,product y,El-Haram,Giza
10,99,32,2022-10-31T11:38:45Z,99,product x ,Nasr City,Cairo
5,99,36,2022-11-12T13:23:13Z,99,product x ,Nasr City,Cairo
10,99,36,2022-11-07T20:52:31Z,99,product x ,Heliopolis,Cairo
10,99,33.1,2022-12-08T18:20:45Z,99,product x ,Heliopolis,Cairo
8,99,36,2022-12-22T16:52:33Z,99,product x ,Heliopolis,Cairo
5,16,16,2023-01-12T08:35:01Z,16,product y,Heliopolis,Cairo
3,89.75,32,2022-04-30T01:58:21Z,99,product x ,New Cairo,Cairo
2,89.75,32,2022-06-02T00:01:02Z,99,product x ,New Cairo,Cairo
2,99,34,2022-12-10T15:22:24Z,99,product x ,El-Ibrahimia,North
3,89.75,32,2022-03-27T13:38:48Z,99,product x ,Heliopolis,Cairo
2,45,31,2022-04-09T10:58:24Z,45,product z,Heliopolis,Cairo
3,89.75,32,2022-04-13T10:54:12Z,99,product x ,Heliopolis,Cairo
2,89.75,32,2022-06-04T09:05:53Z,99,product x ,Heliopolis,Cairo
30,89.75,31,2022-03-18T09:36:05Z,99,product x ,El-Maadi,Cairo
2,16,1,2022-04-23T09:25:23Z,16,product y,El-Maadi,Cairo
2,16,2,2022-04-23T14:51:10Z,16,product y,El-Maadi,Cairo
4,89.75,32,2022-04-25T13:34:51Z,99,product x ,El-Maadi,Cairo
10,16,1,2022-05-01T08:03:05Z,16,product y,El-Maadi,Cairo
1,16,1,2022-05-27T10:46:04Z,16,product y,Heliopolis,Cairo
7,16,19,2022-10-29T23:00:12Z,16,product y,Moharam Bek,North
1,45,28,2022-11-09T22:56:09Z,45,product z,Moharam Bek,North
1,45,29,2022-11-29T00:30:03Z,45,product z,Moharam Bek,North
1,22,24,2023-01-11T14:11:24Z,22,product y,El-Matareya,Cairo
5,99,32,2022-08-11T12:12:23Z,99,product x ,Hadayek El-Ahram,Giza
2,89.75,31,2022-03-13T08:31:49Z,99,product x ,Heliopolis,Cairo
10,89.75,32,2022-05-11T08:11:02Z,99,product x ,Heliopolis,Cairo
3,16,1,2022-05-15T09:25:23Z,16,product y,Heliopolis,Cairo
10,45,27,2022-07-16T10:58:19Z,45,product z,Heliopolis,Cairo
3,99,30.5,2022-08-16T06:10:49Z,99,product x ,Heliopolis,Cairo
5,99,33,2022-09-12T23:46:28Z,99,product x ,El-Sheikh Zayed,Giza
10,99,36,2022-11-28T10:16:51Z,99,product x ,El-Sheikh Zayed,Giza
5,99,33,2023-01-13T22:31:03Z,99,product x ,El-Sheikh Zayed,Giza
1,99,32,2022-09-14T17:10:33Z,99,product x ,Nasr City,Cairo
5,89.75,32,2022-04-02T23:48:16Z,99,product x ,El-Maadi,Cairo
2,89.75,32,2022-05-12T00:20:01Z,99,product x ,El-Maadi,Cairo
3,89.75,30,2022-05-13T23:49:25Z,99,product x ,El-Maadi,Cairo
3,45,30,2022-07-06T21:14:00Z,45,product z,El-Maadi,Cairo
3,45,29,2022-07-14T23:05:24Z,45,product z,El-Maadi,Cairo
3,16,6.5,2022-07-14T23:05:24Z,16,product y,El-Maadi,Cairo
3,99,30,2022-07-25T23:25:32Z,99,product x ,El-Maadi,Cairo
2,99,30,2022-07-28T22:42:56Z,99,product x ,El-Maadi,Cairo
2,99,30,2022-08-01T23:50:13Z,99,product x ,El-Maadi,Cairo
2,99,30,2022-08-05T23:48:33Z,99,product x ,El-Maadi,Cairo
5,99,30,2022-08-11T23:19:35Z,99,product x ,El-Maadi,Cairo
6,99,33,2022-08-28T09:06:37Z,99,product x ,El-Maadi,Cairo
2,99,33,2022-09-20T22:56:24Z,99,product x ,El-Maadi,Cairo
3,45,34,2022-10-15T13:46:42Z,45,product z,El-Maadi,Cairo
3,99,33,2022-10-17T22:55:28Z,99,product x ,El-Maadi,Cairo
1,99,32,2022-12-26T23:09:12Z,99,product x ,El-Maadi,Cairo
5,99,35,2022-08-24T11:59:08Z,99,product x ,El-Agamy,North
1,99,33,2022-09-24T12:30:41Z,99,product x ,Moharam Bek,North
1,99,33,2022-10-08T11:19:45Z,99,product x ,Moharam Bek,North
2,16,19,2022-10-08T11:19:45Z,16,product y,Moharam Bek,North
2,99,33,2022-10-15T13:39:14Z,99,product x ,Moharam Bek,North
2,16,21,2022-10-22T10:33:36Z,16,product y,Moharam Bek,North
1,99,33,2022-10-22T10:33:36Z,99,product x ,Moharam Bek,North
3,45,30,2022-11-07T09:57:33Z,45,product z,Moharam Bek,North
5,16,11,2022-11-10T13:09:00Z,16,product y,Moharam Bek,North
3,45,30,2022-11-10T13:09:00Z,45,product z,Moharam Bek,North
5,16,6,2022-12-03T13:19:47Z,16,product y,Moharam Bek,North
2,16,4,2022-11-09T20:03:39Z,16,product y,El-Mandara,North
3,99,32,2022-11-12T21:41:23Z,99,product x ,El-Mandara,North
7,16,8,2022-12-13T14:56:32Z,16,product y,El-Mandara,North
5,16,6,2022-12-06T22:04:27Z,16,product y,El-Agamy,North
1,99,33,2023-01-02T23:24:31Z,0,product x ,El-Agamy,North
1,99,32,2022-09-01T14:13:35Z,99,product x ,Sidy Bishr,North
1,99,32,2022-12-09T23:54:49Z,99,product x ,Sidy Bishr,North
2,16,11,2022-09-03T08:09:59Z,16,product y,El-Seyouf,North
2,16,12,2022-09-06T06:24:45Z,16,product y,El-Seyouf,North
2,16,20,2022-09-12T08:29:20Z,16,product y,El-Seyouf,North
3,16,19,2022-09-14T15:02:24Z,16,product y,El-Seyouf,North
1,16,20,2022-09-19T08:40:58Z,16,product y,El-Seyouf,North
2,16,17,2022-09-24T08:21:23Z,16,product y,El-Seyouf,North
2,16,19,2022-09-29T14:26:06Z,16,product y,El-Seyouf,North
2,16,6,2022-12-25T23:55:28Z,16,product y,El-Seyouf,North
5,89.75,33,2022-03-22T12:49:52Z,89.75,product x ,El-Ibrahimia,North
26,16,20,2022-05-23T12:50:39Z,16,product y,El-Montazah,North
5,99,35,2022-08-31T13:42:25Z,99,product x ,El-Agamy,North
1,99,32,2022-09-10T08:02:40Z,99,product x ,El-Agamy,North
1,99,32,2022-09-20T08:03:07Z,99,product x ,El-Agamy,North
2,99,34,2022-09-24T00:08:09Z,99,product x ,El-Agamy,North
1,99,33,2022-09-25T23:03:50Z,99,product x ,El-Agamy,North
2,99,33,2022-09-29T08:00:43Z,99,product x ,El-Agamy,North
2,16,19,2022-10-04T06:53:19Z,16,product y,El-Agamy,North
1,99,33,2022-10-04T06:53:19Z,99,product x ,El-Agamy,North
2,45,32,2022-10-05T06:39:31Z,45,product z,El-Agamy,North
4,45,33,2022-10-04T22:36:29Z,45,product z,El-Agamy,North
1,99,33,2022-10-06T07:03:47Z,99,product x ,El-Agamy,North
5,16,19,2022-10-09T13:43:43Z,16,product y,El-Agamy,North
1,99,33,2022-10-09T12:57:40Z,99,product x ,El-Agamy,North
1,99,33,2022-10-10T08:34:42Z,99,product x ,El-Agamy,North
4,45,32,2022-10-10T07:21:12Z,45,product z,El-Agamy,North
1,99,33,2022-10-10T23:36:49Z,99,product x ,El-Agamy,North
1,99,33,2022-10-10T22:46:09Z,99,product x ,El-Agamy,North
1,99,33,2022-10-15T13:20:52Z,99,product x ,El-Agamy,North
4,45,32,2022-10-15T13:20:52Z,45,product z,El-Agamy,North
1,99,33,2022-10-16T12:58:46Z,99,product x ,El-Agamy,North
5,99,34,2022-10-18T22:39:33Z,0,product x ,El-Agamy,North
5,45,29,2022-10-25T23:07:09Z,45,product z,El-Agamy,North
4,45,28,2022-10-29T23:03:21Z,45,product z,El-Agamy,North
11,16,19,2022-10-30T15:13:45Z,16,product y,El-Agamy,North
1,45,31,2022-11-03T10:06:14Z,45,product z,El-Agamy,North
2,45,31,2022-11-03T13:41:49Z,45,product z,El-Agamy,North
4,16,11,2022-11-03T13:41:49Z,16,product y,El-Agamy,North
2,45,31,2022-11-04T23:45:51Z,45,product z,El-Agamy,North
3,45,31,2022-11-05T22:41:34Z,45,product z,El-Agamy,North
1,45,30,2022-11-06T23:01:40Z,45,product z,El-Agamy,North
4,45,30,2022-11-08T23:00:45Z,45,product z,El-Agamy,North
4,45,30,2022-11-19T22:35:32Z,45,product z,El-Agamy,North
1,45,30,2022-11-26T22:31:27Z,45,product z,El-Agamy,North
2,45,30,2022-11-26T22:31:28Z,45,product z,El-Agamy,North
3,45,31,2022-11-26T22:31:29Z,45,product z,El-Agamy,North
3,16,7,2022-11-27T22:56:43Z,16,product y,El-Agamy,North
2,45,31,2022-11-27T22:56:43Z,45,product z,El-Agamy,North
3,45,32,2022-12-02T22:43:34Z,45,product z,El-Agamy,North
2,45,31,2022-12-03T22:51:47Z,45,product z,El-Agamy,North
4,45,33,2022-12-05T23:01:12Z,45,product z,El-Agamy,North
2,99,34,2022-12-09T23:39:15Z,99,product x ,El-Agamy,North
4,45,32,2022-12-09T23:39:15Z,45,product z,El-Agamy,North
5,45,32,2022-12-10T23:27:37Z,45,product z,El-Agamy,North
1,99,33,2022-12-15T08:08:49Z,99,product x ,El-Agamy,North
1,16,8,2022-12-19T00:08:03Z,16,product y,El-Agamy,North
2,45,31,2022-12-19T23:04:38Z,0,product z,El-Agamy,North
3,45,32,2022-12-20T13:18:23Z,45,product z,El-Agamy,North
4,45,31,2022-12-21T12:49:01Z,45,product z,El-Agamy,North
4,16,8,2022-12-21T12:49:01Z,16,product y,El-Agamy,North
4,45,30,2023-01-02T23:03:09Z,45,product z,El-Agamy,North
1,99,34,2023-01-04T12:44:44Z,99,product x ,El-Agamy,North
1,45,29,2023-01-04T23:03:48Z,45,product z,El-Agamy,North
2,45,29,2023-01-08T22:49:03Z,45,product z,El-Agamy,North
2,45,30,2023-01-11T12:13:42Z,45,product z,El-Agamy,North
1,99,33,2023-01-11T12:13:43Z,0,product x ,El-Agamy,North
1,99,33,2023-01-14T08:31:48Z,0,product x ,El-Agamy,North
1,99,33,2023-01-14T22:43:55Z,0,product x ,El-Agamy,North
25,16,20,2022-03-13T10:51:38Z,16,product y,El-Seyouf,North
27,16,20,2022-03-15T14:24:15Z,16,product y,El-Seyouf,North
10,16,10,2022-08-16T14:05:12Z,0,product y,El-Seyouf,North
2,45,27,2022-03-21T09:11:28Z,45,product z,El-Seyouf,North
4,89.75,33,2022-03-15T10:07:20Z,89.75,product x ,El-Montazah,North
5,16,9,2022-07-31T20:42:55Z,16,product y,Mahatet El-Raml,North
5,45,28,2022-08-03T11:41:04Z,45,product z,Mahatet El-Raml,North
5,99,29,2022-08-04T22:09:11Z,99,product x ,Mahatet El-Raml,North
32,16,11,2022-08-17T13:12:30Z,16,product y,Mahatet El-Raml,North
1,16,3,2022-08-17T14:46:10Z,16,product y,Mahatet El-Raml,North
3,45,29,2022-10-03T11:20:21Z,45,product z,Mahatet El-Raml,North
3,99,33,2022-10-05T10:33:08Z,99,product x ,Mahatet El-Raml,North
6,16,19,2022-10-05T10:33:08Z,16,product y,Mahatet El-Raml,North
10,16,19,2022-10-15T05:02:48Z,16,product y,Mahatet El-Raml,North
5,45,32,2022-10-15T05:20:43Z,45,product z,Mahatet El-Raml,North
5,16,21,2022-10-17T11:58:44Z,16,product y,Mahatet El-Raml,North
3,99,33,2022-10-18T06:11:05Z,99,product x ,Mahatet El-Raml,North
1,99,31,2022-10-23T10:16:47Z,99,product x ,Mahatet El-Raml,North
5,16,18,2022-10-26T06:20:31Z,16,product y,Mahatet El-Raml,North
2,45,28,2022-11-06T11:35:03Z,45,product z,Mahatet El-Raml,North
2,45,30,2022-11-15T20:24:24Z,45,product z,Mahatet El-Raml,North
3,45,30,2022-11-29T14:06:51Z,45,product z,Mahatet El-Raml,North
2,45,31,2022-12-20T06:53:59Z,45,product z,Mahatet El-Raml,North
2,16,20,2022-03-14T07:57:13Z,16,product y,Ø¹Ø¬Ù„ÙˆÙ†,North
1,89.75,33,2022-03-16T07:35:48Z,89.75,product x ,Ø¹Ø¬Ù„ÙˆÙ†,North
1,89.75,33,2022-03-13T11:50:21Z,89.75,product x ,El-Asafra,North
5,89.75,33,2022-03-14T11:56:09Z,89.75,product x ,El-Seyouf,North
3,45,27,2022-03-14T11:56:09Z,45,product z,El-Seyouf,North
3,45,31,2022-03-29T12:45:03Z,45,product z,El-Seyouf,North
1,16,0,2022-03-30T10:32:37Z,16,product y,El-Seyouf,North
1,89.75,32,2022-04-02T10:42:31Z,99,product x ,El-Seyouf,North
1,89.75,32,2022-04-02T11:04:40Z,99,product x ,El-Seyouf,North
1,16,0,2022-04-02T13:42:10Z,16,product y,El-Seyouf,North
1,89.75,32,2022-04-03T00:08:06Z,99,product x ,El-Seyouf,North
1,89.75,32,2022-04-03T00:09:41Z,99,product x ,El-Seyouf,North
1,16,0,2022-04-09T11:44:12Z,16,product y,El-Seyouf,North
5,16,2,2022-04-12T13:53:10Z,16,product y,El-Seyouf,North
2,45,32,2022-04-16T23:56:11Z,45,product z,El-Seyouf,North
10,16,0,2022-04-18T01:05:03Z,16,product y,El-Seyouf,North
1,16,0,2022-04-19T00:39:15Z,16,product y,El-Seyouf,North
1,16,0,2022-04-20T12:14:48Z,16,product y,El-Seyouf,North
1,16,0,2022-04-21T00:23:16Z,16,product y,El-Seyouf,North
1,16,0,2022-04-26T11:03:17Z,16,product y,El-Seyouf,North
5,16,0,2022-04-30T00:50:53Z,16,product y,El-Seyouf,North
3,45,32,2022-05-04T06:44:47Z,45,product z,El-Seyouf,North
5,16,0,2022-05-05T10:56:50Z,16,product y,El-Seyouf,North
5,16,0,2022-05-07T11:02:40Z,16,product y,El-Seyouf,North
1,16,0,2022-05-11T09:59:32Z,16,product y,El-Seyouf,North
4,16,0,2022-05-11T10:11:06Z,16,product y,El-Seyouf,North
4,16,0,2022-05-12T11:47:25Z,16,product y,El-Seyouf,North
1,16,0,2022-05-12T11:53:44Z,16,product y,El-Seyouf,North
1,16,0,2022-05-14T09:04:17Z,16,product y,El-Seyouf,North
4,16,0,2022-05-16T10:39:44Z,16,product y,El-Seyouf,North
1,89.75,31,2022-05-17T22:41:09Z,89.75,product x ,El-Seyouf,North
1,89.75,30,2022-05-17T22:42:35Z,89.75,product x ,El-Seyouf,North
1,89.75,31,2022-05-24T12:41:05Z,89.75,product x ,El-Seyouf,North
2,89.75,31,2022-05-24T12:41:06Z,99,product x ,El-Seyouf,North
2,89.75,30,2022-05-28T11:57:06Z,89.75,product x ,El-Seyouf,North
10,16,0,2022-05-29T11:20:21Z,16,product y,El-Seyouf,North
2,16,2,2022-05-30T12:43:33Z,16,product y,El-Seyouf,North
5,45,30,2022-05-31T13:28:37Z,45,product z,El-Seyouf,North
3,16,2,2022-06-02T11:47:42Z,16,product y,El-Seyouf,North
3,16,2,2022-06-08T12:15:51Z,16,product y,El-Seyouf,North
1,16,1,2022-06-08T12:16:46Z,16,product y,El-Seyouf,North
4,16,1,2022-06-14T10:52:27Z,16,product y,El-Seyouf,North
3,89.75,33,2022-06-16T12:13:20Z,99,product x ,El-Seyouf,North
5,16,3,2022-06-20T13:18:05Z,16,product y,El-Seyouf,North
2,89.75,33,2022-06-27T12:24:35Z,99,product x ,El-Seyouf,North
2,89.75,33,2022-06-30T13:34:32Z,99,product x ,El-Seyouf,North
3,89.75,32,2022-07-17T10:02:54Z,89.75,product x ,El-Seyouf,North
2,45,29,2022-07-17T10:02:54Z,55,product z,El-Seyouf,North
5,45,29,2022-07-17T10:07:47Z,45,product z,El-Seyouf,North
3,16,7,2022-07-22T23:14:44Z,16,product y,El-Seyouf,North
10,16,7,2022-07-27T14:38:10Z,16,product y,El-Seyouf,North
5,45,28,2022-07-27T23:21:51Z,45,product z,El-Seyouf,North
3,45,30,2022-08-02T09:28:51Z,45,product z,El-Seyouf,North
5,16,9,2022-08-05T22:44:31Z,16,product y,El-Seyouf,North
3,16,9,2022-08-05T22:52:43Z,16,product y,El-Seyouf,North
5,16,12,2022-08-10T09:46:20Z,16,product y,El-Seyouf,North
1,99,31,2022-08-13T09:59:08Z,99,product x ,El-Seyouf,North
5,16,11,2022-08-13T23:28:47Z,16,product y,El-Seyouf,North
1,99,31,2022-08-19T22:45:03Z,99,product x ,El-Seyouf,North
2,99,35,2022-08-25T10:38:38Z,99,product x ,El-Seyouf,North
3,16,14,2022-08-25T14:00:56Z,16,product y,El-Seyouf,North
3,16,14,2022-08-30T23:50:49Z,16,product y,El-Seyouf,North
3,16,14,2022-08-31T08:41:12Z,16,product y,El-Seyouf,North
1,45,29,2022-08-31T08:41:12Z,45,product z,El-Seyouf,North
2,16,15,2022-09-01T09:25:05Z,16,product y,El-Seyouf,North
2,45,32,2022-09-07T14:13:36Z,45,product z,El-Seyouf,North
2,99,33,2022-09-12T10:38:19Z,99,product x ,El-Seyouf,North
4,45,32,2022-09-14T11:17:32Z,45,product z,El-Seyouf,North
3,99,33,2022-09-18T10:30:45Z,99,product x ,El-Seyouf,North
2,45,32,2022-09-19T12:53:18Z,45,product z,El-Seyouf,North
200,16,20,2022-09-20T12:02:35Z,16,product y,El-Seyouf,North
3,45,32,2022-09-25T14:30:18Z,45,product z,El-Seyouf,North
2,99,33,2022-10-08T09:01:05Z,99,product x ,El-Seyouf,North
1,99,33,2022-10-08T09:28:16Z,99,product x ,El-Seyouf,North
5,45,32,2022-10-11T09:59:55Z,45,product z,El-Seyouf,North
1,99,33,2022-10-17T14:53:33Z,99,product x ,El-Seyouf,North
2,45,29,2022-10-22T22:56:15Z,45,product z,El-Seyouf,North
1,99,33,2022-10-22T22:56:15Z,99,product x ,El-Seyouf,North
1,99,33,2022-10-22T22:57:17Z,99,product x ,El-Seyouf,North
2,99,33,2022-10-23T14:20:36Z,99,product x ,El-Seyouf,North
2,45,29,2022-10-23T15:24:06Z,45,product z,El-Seyouf,North
2,99,32,2022-11-01T14:00:18Z,99,product x ,El-Seyouf,North
2,99,32,2022-11-08T09:51:08Z,99,product x ,El-Seyouf,North
2,99,32,2022-11-09T11:48:35Z,99,product x ,El-Seyouf,North
1,99,32,2022-11-09T11:53:22Z,99,product x ,El-Seyouf,North
3,99,32,2022-11-19T14:38:44Z,99,product x ,El-Seyouf,North
3,99,33,2022-11-22T10:18:21Z,99,product x ,El-Seyouf,North
5,99,35,2022-12-04T13:14:24Z,99,product x ,El-Seyouf,North
3,99,35,2022-12-20T22:02:08Z,99,product x ,El-Seyouf,North
2,22,23,2022-12-22T14:26:14Z,0,product y,El-Seyouf,North
4,99,34,2022-12-28T14:46:01Z,99,product x ,El-Seyouf,North
1,99,34,2023-01-04T14:28:51Z,99,product x ,El-Seyouf,North
1,99,33,2023-01-08T09:45:47Z,99,product x ,El-Seyouf,North
2,99,33,2023-01-10T15:32:52Z,0,product x ,El-Seyouf,North
4,99,33,2023-01-11T09:05:53Z,99,product x ,El-Seyouf,North
3,22,24,2023-01-11T09:05:54Z,0,product y,El-Seyouf,North
2,99,33,2023-01-15T23:15:58Z,0,product x ,El-Seyouf,North
2,99,33,2023-01-15T23:15:58Z,99,product x ,El-Seyouf,North
10,99,33,2023-01-16T13:32:18Z,0,product x ,El-Seyouf,North
10,45,27,2022-05-19T10:45:53Z,45,product z,El-Seyouf,North
5,89.75,31,2022-05-19T10:45:53Z,99,product x ,El-Seyouf,North
2,45,30,2022-04-03T11:03:44Z,45,product z,El-Asafra,North
2,45,31,2022-04-28T02:08:33Z,45,product z,El-Asafra,North
1,89.75,31,2022-04-28T02:08:34Z,99,product x ,El-Asafra,North
1,89.75,31,2022-06-30T11:27:45Z,99,product x ,El-Asafra,North
2,89.75,31,2022-07-05T14:17:08Z,99,product x ,El-Asafra,North
5,16,14,2022-09-18T01:16:43Z,16,product y,El-Asafra,North
1,99,33,2022-09-22T12:14:03Z,99,product x ,El-Asafra,North
1,99,33,2022-09-27T12:17:03Z,99,product x ,El-Asafra,North
20,16,19,2022-09-27T12:21:44Z,16,product y,El-Asafra,North
3,45,31,2022-10-01T11:41:06Z,45,product z,El-Asafra,North
20,16,19,2022-10-01T11:41:06Z,16,product y,El-Asafra,North
2,99,33,2022-10-16T13:38:32Z,99,product x ,El-Asafra,North
5,45,25,2022-10-19T13:56:37Z,45,product z,El-Asafra,North
2,99,33,2022-10-24T06:32:44Z,99,product x ,El-Asafra,North
2,45,29,2022-10-24T06:32:45Z,45,product z,El-Asafra,North
1,45,28,2022-10-30T13:29:54Z,45,product z,El-Asafra,North
2,99,32,2022-10-30T13:29:54Z,99,product x ,El-Asafra,North
1,99,32,2022-11-12T22:52:01Z,99,product x ,El-Asafra,North
4,45,30,2022-11-16T13:29:40Z,45,product z,El-Asafra,North
2,99,32,2022-11-23T14:05:47Z,99,product x ,El-Asafra,North
1,99,32,2022-12-03T13:46:07Z,99,product x ,El-Asafra,North
20,16,20,2022-03-14T00:15:54Z,16,product y,Damanhur,North
20,16,20,2022-03-14T21:32:49Z,16,product y,Damanhur,North
2,89.75,23,2022-08-07T08:16:00Z,0,product x ,Smouha,North
4,16,19,2022-09-27T08:13:18Z,16,product y,Smouha,North
2,45,30,2022-11-21T05:41:20Z,45,product z,Smouha,North
1,16,6,2022-12-01T11:32:23Z,16,product y,Smouha,North
1,16,8,2022-12-15T06:46:04Z,16,product y,Smouha,North
2,45,31,2022-12-17T05:13:58Z,45,product z,Smouha,North
1,99,32,2022-12-17T05:13:58Z,99,product x ,Smouha,North
10,16,15,2022-08-24T22:11:03Z,16,product y,Nasr City,Cairo
3,99,36,2022-09-21T11:24:48Z,99,product x ,Nasr City,Cairo
6,16,20,2022-09-22T12:55:10Z,16,product y,Nasr City,Cairo
40,16,21,2022-10-31T01:45:08Z,16,product y,Nasr City,Cairo
10,16,16,2022-11-01T02:41:08Z,22,product y,Nasr City,Cairo
20,16,15,2022-11-01T15:22:43Z,22,product y,Nasr City,Cairo
5,16,20,2022-11-09T09:25:45Z,16,product y,Nasr City,Cairo
4,99,36,2022-11-09T09:25:45Z,99,product x ,Nasr City,Cairo
5,99,36,2022-12-27T13:21:04Z,99,product x ,Nasr City,Cairo
30,89.75,33,2022-03-18T22:15:36Z,89.75,product x ,El-Asafra,North
1,16,1,2022-08-08T18:30:06Z,16,product y,El-Asafra,North
2,16,17,2022-10-02T15:00:30Z,16,product y,El-Asafra,North
5,89.75,33,2022-03-15T08:41:10Z,89.75,product x ,El-Mandara,North
6,89.75,32,2022-05-11T13:19:12Z,99,product x ,El-Seyouf,North
5,45,32,2022-10-18T23:21:11Z,45,product z,El-Seyouf,North
3,45,31,2022-11-06T15:20:30Z,45,product z,El-Seyouf,North
4,45,31,2022-11-06T18:00:30Z,45,product z,El-Seyouf,North
10,99,33,2023-01-16T15:25:11Z,0,product x ,El-Seyouf,North
5,99,33,2023-01-16T15:50:14Z,0,product x ,El-Seyouf,North
15,89.75,31,2022-03-22T15:48:44Z,99,product x ,Heliopolis,Cairo
15,89.75,31,2022-03-26T13:34:15Z,99,product x ,Heliopolis,Cairo
20,89.75,32,2022-04-10T12:38:04Z,99,product x ,Heliopolis,Cairo
5,16,2,2022-04-16T11:39:38Z,16,product y,Heliopolis,Cairo
10,89.75,32,2022-04-19T15:35:37Z,99,product x ,Heliopolis,Cairo
10,45,31,2022-04-20T09:44:35Z,45,product z,Heliopolis,Cairo
1,45,29,2022-08-23T13:45:40Z,45,product z,Miamy,North
1,99,35,2022-08-23T13:45:40Z,99,product x ,Miamy,North
2,99,35,2022-08-27T13:27:46Z,99,product x ,Miamy,North
2,99,35,2022-08-28T14:48:32Z,99,product x ,Miamy,North
1,99,33,2022-09-11T09:46:34Z,99,product x ,Miamy,North
1,99,33,2022-09-13T13:31:59Z,99,product x ,Miamy,North
1,99,34,2022-09-25T11:55:12Z,99,product x ,Miamy,North
1,45,32,2022-09-29T07:55:50Z,45,product z,Miamy,North
1,99,33,2022-09-29T07:55:50Z,99,product x ,Miamy,North
1,99,33,2022-10-01T14:20:29Z,99,product x ,Miamy,North
1,99,33,2022-10-04T10:01:07Z,99,product x ,Miamy,North
1,99,33,2022-10-04T10:13:00Z,99,product x ,Miamy,North
1,45,33,2022-10-06T10:44:37Z,45,product z,Miamy,North
1,99,33,2022-10-09T12:27:58Z,99,product x ,Miamy,North
1,99,33,2022-10-11T11:25:32Z,99,product x ,Miamy,North
2,16,19,2022-10-11T11:31:20Z,16,product y,Miamy,North
1,99,33,2022-10-13T14:48:55Z,99,product x ,Miamy,North
1,99,33,2022-10-15T03:37:11Z,99,product x ,Miamy,North
2,16,21,2022-10-16T11:38:02Z,16,product y,Miamy,North
1,99,34,2022-10-16T11:38:02Z,99,product x ,Miamy,North
2,16,21,2022-10-16T12:55:38Z,16,product y,Miamy,North
2,45,29,2022-10-23T13:35:23Z,45,product z,Miamy,North
1,45,29,2022-10-25T14:54:03Z,45,product z,Miamy,North
2,45,30,2022-11-16T08:55:54Z,45,product z,Miamy,North
2,45,30,2022-11-17T08:03:05Z,45,product z,Miamy,North
2,99,34,2022-11-19T11:00:41Z,99,product x ,Miamy,North
1,45,32,2022-12-03T07:53:56Z,45,product z,Miamy,North
1,99,34,2022-12-12T10:12:51Z,99,product x ,Miamy,North
10,16,12,2022-11-04T17:53:26Z,16,product y,El-Agamy,North
3,99,32,2022-11-26T20:53:52Z,99,product x ,El-Agamy,North
5,99,32,2022-12-20T22:37:14Z,99,product x ,El-Agamy,North
20,89.75,33,2022-03-14T19:41:20Z,89.75,product x ,El-Seyouf,North
20,89.75,33,2022-03-15T15:58:51Z,89.75,product x ,El-Seyouf,North
10,89.75,33,2022-03-14T19:23:16Z,89.75,product x ,El-Asafra,North
2,89.75,33,2022-03-14T21:06:18Z,89.75,product x ,Ø¹Ø¬Ù„ÙˆÙ†,North
10,99,32,2022-11-20T10:37:48Z,99,product x ,Hadayek El-Ahram,Giza
10,45,31,2022-04-11T15:12:07Z,45,product z,El-Maadi,Cairo
